Transaction_ID,Customer_ID,Purchase_Date,Product_Name,Product_Category,Amount_Spent,Payment_Method,Store_Location,Discount_Applied,Transaction_Status
320,5645,2022-01-25,Shirt,Home & Kitchen,39031.16,Credit Card,Ahmedabad,15,Failed
321,4304,2023-06-01,Groceries,Books,47205.06,Debit Card,Kolkata,20,Completed
322,3140,2022-10-28,Laptop,Clothing,43731.26,UPI,Kolkata,0,Failed
323,5814,2021-11-15,Book,Electronics,14006.27,Debit Card,Surat,0,Failed
324,454,2024-04-30,Mixer,Electronics,35481.93,Debit Card,Ahmedabad,20,Failed
325,3211,2024-08-05,Groceries,Clothing,6908.33,Cash,Jaipur,20,Failed
326,5044,2024-08-10,Toy,Books,45155.34,Cash,Hyderabad,10,Failed
327,668,2021-11-18,Mixer,Books,11101.45,Credit Card,Chennai,0,Failed
328,4100,2022-07-08,Laptop,Groceries,30703.09,Debit Card,Ahmedabad,10,Failed
329,1751,2024-09-20,Laptop,Home & Kitchen,49178.47,Cash,Kolkata,5,Completed
330,3281,2022-10-23,Mixer,Clothing,40296.59,Cash,Hyderabad,5,Pending
331,113,2022-07-20,Laptop,Clothing,32244.25,Cash,Jaipur,5,Failed
332,5291,2021-11-27,Laptop,Home & Kitchen,28232.5,Cash,Bangalore,10,Completed
333,2640,2023-03-30,Groceries,Clothing,18799.78,Debit Card,Surat,15,Completed
334,5391,2022-01-23,Laptop,Groceries,8344.36,Cash,Jaipur,10,Pending
335,6003,2024-06-22,Book,Books,25793.99,Cash,Chennai,5,Failed
336,5732,2023-07-31,Mixer,Clothing,12359.1,UPI,Delhi,5,Pending
337,6103,2024-01-29,Laptop,Groceries,3209.37,Credit Card,Pune,5,Completed
338,2594,2023-11-07,Groceries,Books,31436.82,UPI,Surat,0,Pending
339,4557,2024-07-12,Laptop,Toys,7199.08,Credit Card,Pune,0,Completed
340,1237,2022-07-13,Laptop,Electronics,23654.12,Credit Card,Hyderabad,20,Pending
341,1078,2024-05-24,Toy,Clothing,27666.33,Cash,Chennai,10,Pending
342,5482,2023-12-24,Toy,Clothing,19727.75,Cash,Jaipur,10,Failed
343,3748,2022-07-08,Mixer,Electronics,23721.32,Debit Card,Jaipur,10,Completed
344,4515,2022-09-06,Groceries,Home & Kitchen,38214.38,Cash,Bangalore,0,Failed
345,5670,2023-09-25,Laptop,Books,40894.54,Credit Card,Jaipur,10,Pending
346,5790,2022-09-09,Shirt,Home & Kitchen,41948.01,UPI,Jaipur,20,Completed
347,5670,2022-12-10,Toy,Groceries,29469.03,Credit Card,Hyderabad,10,Completed
348,5111,2022-05-13,Shirt,Clothing,29839.85,Credit Card,Jaipur,0,Completed
349,2294,2022-01-23,Toy,Electronics,48469.84,Debit Card,Mumbai,10,Pending
350,486,2022-01-27,Laptop,Books,46127.56,UPI,Chennai,15,Failed
351,3923,2024-05-11,Toy,Electronics,4956.53,UPI,Hyderabad,15,Pending
352,1134,2024-07-08,Laptop,Books,22398.13,UPI,Delhi,0,Completed
353,5720,2024-03-10,Toy,Clothing,42703.25,Debit Card,Jaipur,15,Completed
354,3933,2024-04-11,Shirt,Groceries,7553.3,Credit Card,Jaipur,20,Completed
355,495,2022-11-30,Laptop,Groceries,1736.58,Cash,Surat,10,Completed
356,1275,2023-01-20,Laptop,Electronics,622.14,Debit Card,Kolkata,10,Pending
357,422,2024-02-16,Groceries,Home & Kitchen,14158.47,Debit Card,Jaipur,20,Completed
358,6897,2022-05-03,Toy,Home & Kitchen,38462.45,UPI,Surat,15,Pending
359,6295,2023-08-21,Laptop,Clothing,13720.07,Debit Card,Surat,20,Pending
360,5481,2022-08-09,Laptop,Electronics,36799.09,Credit Card,Chennai,10,Completed
361,2400,2023-03-28,Shirt,Home & Kitchen,29692.26,Cash,Delhi,15,Failed
362,2944,2023-11-10,Mixer,Books,22650.38,Debit Card,Kolkata,10,Completed
363,5751,2023-05-16,Laptop,Books,11413.77,Cash,Jaipur,0,Failed
364,1471,2022-12-30,Toy,Clothing,1925.69,Cash,Surat,5,Failed
365,4484,2023-10-19,Book,Books,42118.38,Credit Card,Surat,5,Pending
366,3986,2024-06-23,Shirt,Home & Kitchen,5405.4,Debit Card,Ahmedabad,10,Pending
367,1473,2021-10-25,Groceries,Clothing,20293.5,UPI,Hyderabad,15,Pending
368,1208,2023-05-20,Groceries,Groceries,28923.03,Debit Card,Jaipur,0,Completed
369,4350,2023-10-25,Toy,Electronics,36886.11,Debit Card,Ahmedabad,0,Failed
370,5489,2024-09-08,Book,Electronics,35161.76,Debit Card,Jaipur,10,Completed
371,2908,2023-06-27,Shirt,Clothing,13517.62,Credit Card,Chennai,5,Pending
372,5652,2022-11-07,Toy,Toys,33560.2,UPI,Surat,10,Failed
373,3821,2023-12-22,Groceries,Home & Kitchen,36463.76,Cash,Ahmedabad,15,Pending
374,6178,2022-07-08,Shirt,Clothing,9209.0,Credit Card,Mumbai,15,Completed
375,6025,2023-12-28,Shirt,Books,21847.5,Debit Card,Chennai,5,Failed
376,1356,2022-12-15,Mixer,Toys,46387.37,Debit Card,Jaipur,5,Failed
377,5890,2022-01-25,Groceries,Toys,39097.89,Debit Card,Kolkata,20,Failed
378,6791,2022-06-10,Shirt,Books,38928.45,UPI,Hyderabad,15,Pending
379,6512,2024-09-23,Book,Toys,24870.49,Credit Card,Surat,5,Failed
380,1526,2023-09-12,Groceries,Clothing,30186.97,Debit Card,Surat,20,Pending
381,5657,2021-10-13,Laptop,Electronics,14320.65,Cash,Pune,5,Pending
382,1562,2021-12-11,Groceries,Toys,45014.5,Cash,Delhi,20,Completed
383,2013,2023-03-17,Shirt,Home & Kitchen,5913.2,Debit Card,Delhi,10,Failed
384,5732,2022-03-22,Mixer,Home & Kitchen,16628.43,Cash,Kolkata,10,Completed
385,4306,2022-12-07,Shirt,Toys,39523.89,Debit Card,Ahmedabad,0,Pending
386,4184,2022-07-21,Groceries,Electronics,27624.19,UPI,Delhi,10,Pending
387,3686,2024-01-15,Mixer,Electronics,29892.89,UPI,Pune,20,Failed
388,1892,2024-05-15,Shirt,Home & Kitchen,37936.5,Credit Card,Surat,15,Completed
389,2949,2023-10-17,Mixer,Books,29187.24,Cash,Jaipur,10,Completed
390,2699,2022-04-01,Toy,Home & Kitchen,5076.21,Debit Card,Bangalore,15,Pending
391,749,2021-11-09,Book,Electronics,19555.84,Credit Card,Mumbai,15,Failed
392,4697,2023-03-10,Shirt,Books,7827.88,Cash,Surat,15,Failed
393,977,2023-09-14,Groceries,Toys,17880.55,Cash,Surat,20,Failed
394,2020,2024-03-17,Mixer,Toys,2295.69,Cash,Pune,10,Failed
395,4140,2023-09-25,Laptop,Books,24146.28,Cash,Bangalore,20,Pending
396,5714,2022-08-07,Shirt,Home & Kitchen,28521.77,UPI,Bangalore,0,Pending
397,2348,2023-07-11,Laptop,Groceries,20424.6,UPI,Chennai,15,Completed
398,4826,2024-03-29,Shirt,Home & Kitchen,32857.16,Cash,Ahmedabad,10,Completed
399,2515,2022-10-30,Laptop,Books,15882.37,UPI,Delhi,5,Failed
400,2692,2023-07-14,Shirt,Clothing,49970.02,UPI,Surat,10,Completed
401,2987,2021-11-08,Shirt,Books,15275.18,UPI,Kolkata,20,Pending
402,1275,2021-12-01,Toy,Books,14021.32,Debit Card,Ahmedabad,15,Pending
403,5783,2022-12-26,Laptop,Electronics,12052.98,UPI,Chennai,20,Failed
404,2642,2022-09-17,Mixer,Groceries,15367.43,Cash,Delhi,10,Completed
405,6293,2021-11-24,Toy,Books,25432.84,Cash,Chennai,10,Failed
406,3733,2023-10-08,Toy,Groceries,44587.75,Debit Card,Mumbai,0,Failed
407,3159,2023-07-04,Toy,Clothing,991.31,Cash,Jaipur,20,Completed
408,3106,2022-10-14,Groceries,Groceries,49955.25,Cash,Surat,10,Pending
409,1797,2024-06-28,Toy,Books,20712.16,Debit Card,Pune,10,Failed
410,4113,2023-03-28,Mixer,Home & Kitchen,48536.69,Cash,Jaipur,10,Pending
411,1323,2023-06-27,Groceries,Books,23397.29,Debit Card,Delhi,20,Completed
412,1393,2021-11-27,Mixer,Books,25779.13,Debit Card,Surat,20,Failed
413,2376,2022-04-26,Book,Toys,18434.31,Credit Card,Bangalore,15,Pending
414,3499,2021-10-16,Groceries,Home & Kitchen,7132.64,Cash,Kolkata,5,Completed
415,2629,2022-07-02,Book,Toys,8716.79,Debit Card,Jaipur,15,Failed
416,5211,2022-12-28,Book,Toys,2213.63,Credit Card,Pune,5,Completed
417,4544,2022-04-18,Groceries,Toys,2300.59,Credit Card,Delhi,10,Completed
418,4353,2022-03-10,Groceries,Home & Kitchen,36218.3,Cash,Hyderabad,0,Failed
419,193,2021-11-06,Mixer,Groceries,25105.76,Cash,Jaipur,0,Pending
420,2332,2024-08-31,Mixer,Books,49280.87,Debit Card,Jaipur,5,Failed
421,5639,2022-04-01,Toy,Home & Kitchen,24035.2,Credit Card,Delhi,5,Pending
422,5942,2023-06-06,Mixer,Groceries,26413.05,UPI,Mumbai,10,Pending
423,186,2023-08-01,Toy,Books,33644.71,Debit Card,Delhi,5,Failed
424,5707,2024-01-17,Mixer,Home & Kitchen,27810.42,UPI,Jaipur,20,Failed
425,5146,2023-09-04,Shirt,Clothing,20196.57,Credit Card,Mumbai,10,Pending
426,3831,2023-12-26,Groceries,Groceries,34641.51,Credit Card,Ahmedabad,10,Pending
427,6886,2023-09-18,Groceries,Electronics,24566.37,Debit Card,Jaipur,10,Failed
428,3610,2023-09-13,Toy,Groceries,9081.25,Debit Card,Delhi,15,Completed
429,5172,2024-09-18,Book,Books,29064.79,Cash,Delhi,10,Failed
430,717,2024-02-05,Book,Books,49214.25,Debit Card,Chennai,0,Pending
431,3449,2024-01-28,Mixer,Groceries,28245.76,Credit Card,Pune,5,Failed
432,4737,2022-02-05,Mixer,Toys,39830.26,UPI,Delhi,5,Failed
433,6542,2022-11-09,Laptop,Groceries,1530.61,Credit Card,Hyderabad,10,Failed
434,5077,2022-11-28,Book,Groceries,8364.23,UPI,Bangalore,0,Completed
435,4500,2023-04-01,Groceries,Electronics,33811.56,Cash,Hyderabad,5,Failed
436,4746,2023-11-23,Mixer,Toys,45895.75,UPI,Jaipur,10,Pending
437,6991,2022-01-13,Book,Toys,29757.16,Debit Card,Ahmedabad,20,Completed
438,4648,2024-01-19,Toy,Clothing,23079.93,Cash,Bangalore,5,Pending
439,2530,2021-10-27,Shirt,Groceries,3290.06,Credit Card,Jaipur,5,Failed
440,2309,2022-04-28,Groceries,Clothing,22437.4,UPI,Mumbai,10,Pending
441,6042,2024-03-21,Shirt,Electronics,29963.82,Cash,Delhi,0,Completed
442,240,2024-08-23,Laptop,Groceries,39484.03,Debit Card,Delhi,0,Pending
443,5256,2022-10-18,Book,Toys,22028.52,Cash,Bangalore,10,Pending
444,6495,2022-08-03,Laptop,Electronics,3486.35,Debit Card,Bangalore,15,Failed
445,5199,2023-09-15,Groceries,Electronics,21882.73,UPI,Bangalore,20,Failed
446,6865,2023-05-30,Toy,Groceries,16191.69,Cash,Kolkata,15,Pending
447,2379,2021-10-17,Mixer,Toys,46131.39,Debit Card,Chennai,15,Failed
448,570,2023-09-16,Laptop,Home & Kitchen,19972.9,Debit Card,Bangalore,10,Completed
449,2216,2023-10-13,Toy,Electronics,2694.55,Cash,Jaipur,5,Completed
450,1397,2022-12-19,Book,Groceries,45426.17,Credit Card,Bangalore,0,Completed
451,1589,2021-12-20,Shirt,Books,18987.54,Debit Card,Surat,5,Failed
452,1422,2022-01-26,Shirt,Home & Kitchen,44326.2,Debit Card,Delhi,5,Failed
453,2008,2023-04-21,Toy,Groceries,11928.45,Credit Card,Delhi,5,Failed
454,3715,2023-02-03,Groceries,Home & Kitchen,10284.6,Debit Card,Surat,20,Completed
455,5846,2024-07-05,Laptop,Books,41885.69,Cash,Jaipur,10,Failed
456,1330,2023-03-06,Toy,Electronics,21143.38,Cash,Delhi,20,Pending
457,3237,2024-03-25,Mixer,Home & Kitchen,2181.9,Cash,Delhi,0,Failed
458,3566,2021-11-26,Toy,Clothing,25200.91,Credit Card,Delhi,10,Pending
459,2995,2023-08-08,Laptop,Home & Kitchen,31979.35,Debit Card,Jaipur,15,Failed
460,4449,2024-06-11,Laptop,Electronics,19679.75,Cash,Delhi,10,Failed
461,6589,2021-12-10,Groceries,Books,1891.23,Credit Card,Kolkata,5,Failed
462,3095,2024-03-29,Mixer,Toys,33996.78,Debit Card,Mumbai,15,Completed
463,740,2022-07-18,Mixer,Toys,36243.18,Credit Card,Kolkata,10,Pending
464,1840,2024-06-15,Mixer,Clothing,38844.54,Debit Card,Delhi,5,Failed
465,4639,2023-12-31,Shirt,Toys,43340.74,Debit Card,Mumbai,15,Failed
466,1612,2024-05-05,Mixer,Toys,36019.01,Cash,Bangalore,20,Failed
467,5090,2023-09-02,Groceries,Electronics,19818.4,Cash,Surat,0,Completed
468,5471,2024-09-17,Groceries,Clothing,37510.31,UPI,Delhi,5,Pending
469,6070,2024-01-21,Shirt,Home & Kitchen,40260.51,Credit Card,Ahmedabad,5,Pending
470,1125,2023-12-29,Mixer,Books,45807.93,Cash,Bangalore,5,Completed
471,6058,2023-05-20,Book,Clothing,16658.44,Cash,Hyderabad,5,Failed
472,5126,2022-02-20,Mixer,Toys,10487.37,Cash,Pune,20,Completed
473,6539,2021-10-27,Shirt,Toys,18363.52,Cash,Mumbai,0,Pending
474,4103,2023-12-04,Shirt,Electronics,35193.64,Debit Card,Hyderabad,20,Failed
475,2981,2024-02-12,Mixer,Toys,3460.98,Cash,Kolkata,15,Failed
476,668,2023-09-08,Mixer,Toys,2106.95,Debit Card,Bangalore,0,Pending
477,5042,2023-01-21,Toy,Toys,11487.75,UPI,Bangalore,20,Pending
478,6938,2022-12-18,Shirt,Home & Kitchen,47996.77,Cash,Delhi,15,Completed
479,4833,2022-04-13,Laptop,Books,48778.74,Debit Card,Hyderabad,0,Pending
480,956,2023-12-04,Shirt,Home & Kitchen,24410.99,Credit Card,Jaipur,0,Failed
481,3665,2023-09-02,Laptop,Clothing,19734.97,Cash,Hyderabad,0,Completed
482,503,2023-09-10,Groceries,Home & Kitchen,24838.64,Credit Card,Surat,20,Failed
483,2757,2024-08-30,Shirt,Clothing,3147.61,Debit Card,Kolkata,5,Failed
484,3654,2024-09-07,Laptop,Toys,17994.02,Debit Card,Chennai,0,Failed
485,1547,2024-09-06,Toy,Books,18045.55,Credit Card,Surat,5,Failed
486,3526,2023-10-22,Shirt,Electronics,39178.44,Cash,Jaipur,0,Failed
487,4012,2024-07-23,Book,Home & Kitchen,33610.36,Debit Card,Delhi,20,Completed
488,5420,2024-07-24,Book,Electronics,8421.43,UPI,Delhi,10,Completed
489,5992,2021-12-05,Mixer,Clothing,7964.22,Debit Card,Pune,0,Completed
490,4147,2022-09-18,Mixer,Books,42641.36,Debit Card,Mumbai,5,Pending
491,5186,2022-03-24,Book,Books,31304.81,UPI,Mumbai,20,Pending
492,5476,2022-09-30,Laptop,Electronics,36132.61,Credit Card,Delhi,0,Failed
493,2813,2022-06-12,Shirt,Books,20517.48,Cash,Surat,0,Completed
494,4613,2023-01-18,Groceries,Clothing,1265.05,Cash,Hyderabad,10,Failed
495,4390,2024-01-30,Book,Books,30690.42,UPI,Pune,5,Pending
496,6580,2022-07-27,Mixer,Electronics,16505.75,Debit Card,Pune,5,Failed
497,3024,2022-01-10,Mixer,Clothing,13321.42,Debit Card,Hyderabad,20,Completed
498,2511,2023-04-20,Mixer,Clothing,24671.01,Debit Card,Kolkata,15,Completed
499,1932,2023-03-06,Toy,Clothing,6408.88,Debit Card,Delhi,10,Pending
500,156,2024-08-25,Groceries,Clothing,27882.51,Debit Card,Pune,20,Pending
501,3801,2021-12-23,Groceries,Clothing,10413.71,Debit Card,Kolkata,0,Completed
502,98,2022-10-14,Mixer,Books,18493.11,UPI,Hyderabad,15,Completed
503,1110,2024-02-11,Shirt,Home & Kitchen,15025.69,Cash,Delhi,10,Completed
504,576,2024-02-01,Shirt,Home & Kitchen,12046.69,Cash,Chennai,0,Pending
505,3309,2024-02-03,Book,Groceries,15479.83,UPI,Jaipur,20,Failed
506,1943,2022-11-22,Book,Groceries,42517.13,Debit Card,Bangalore,20,Failed
507,3898,2022-11-14,Groceries,Home & Kitchen,9851.35,UPI,Kolkata,5,Completed
508,5987,2024-05-05,Groceries,Electronics,22959.06,Credit Card,Ahmedabad,15,Pending
509,3668,2023-06-20,Laptop,Books,8778.05,Cash,Mumbai,0,Failed
510,198,2024-05-26,Toy,Electronics,3383.99,Credit Card,Jaipur,15,Failed
511,1281,2023-09-27,Mixer,Groceries,43488.3,Cash,Jaipur,20,Pending
512,2946,2024-05-19,Mixer,Toys,48495.12,UPI,Pune,0,Failed
513,2175,2024-03-25,Shirt,Home & Kitchen,2472.09,Cash,Bangalore,5,Pending
514,4891,2023-10-07,Groceries,Electronics,37658.64,Credit Card,Kolkata,5,Failed
515,1883,2023-08-06,Toy,Books,22021.58,UPI,Pune,10,Failed
516,5209,2023-02-12,Groceries,Clothing,5525.1,Debit Card,Kolkata,0,Pending
517,114,2024-06-13,Toy,Books,13879.29,UPI,Hyderabad,5,Pending
518,1923,2022-10-04,Mixer,Groceries,7331.36,Debit Card,Surat,10,Completed
519,2126,2024-07-07,Laptop,Electronics,21822.46,UPI,Mumbai,10,Completed
520,6599,2023-02-21,Groceries,Electronics,1668.75,Credit Card,Bangalore,0,Failed
521,335,2022-05-24,Mixer,Groceries,29802.38,Credit Card,Pune,20,Pending
522,2430,2024-09-21,Toy,Electronics,32734.52,Debit Card,Mumbai,5,Pending
523,6242,2022-05-27,Groceries,Groceries,26596.63,UPI,Delhi,20,Pending
524,6607,2024-03-04,Book,Clothing,930.8,Debit Card,Pune,20,Pending
525,5543,2023-10-25,Toy,Home & Kitchen,42166.52,UPI,Jaipur,5,Pending
526,1511,2023-01-17,Book,Books,30036.88,UPI,Ahmedabad,10,Pending
527,1723,2023-01-10,Groceries,Home & Kitchen,47745.82,Credit Card,Chennai,0,Completed
528,4151,2023-12-23,Laptop,Books,48783.27,Credit Card,Chennai,20,Completed
529,3600,2022-11-23,Toy,Groceries,11396.27,Debit Card,Mumbai,0,Pending
530,4911,2024-08-05,Mixer,Books,22368.17,Debit Card,Hyderabad,15,Failed
531,864,2024-05-16,Shirt,Clothing,48219.08,Cash,Mumbai,5,Completed
532,3514,2023-02-16,Book,Toys,7608.66,Cash,Delhi,5,Completed
533,4239,2022-10-22,Toy,Books,1188.58,Debit Card,Bangalore,15,Pending
534,5518,2024-04-14,Laptop,Clothing,2476.31,Cash,Pune,5,Completed
535,3572,2022-11-17,Toy,Home & Kitchen,49041.25,UPI,Jaipur,15,Pending
536,1294,2023-06-20,Shirt,Groceries,28470.81,Credit Card,Jaipur,15,Pending
537,4538,2024-02-07,Toy,Groceries,13218.07,Cash,Kolkata,20,Pending
538,5183,2024-04-11,Groceries,Toys,11228.7,Cash,Chennai,0,Pending
539,2219,2022-02-06,Mixer,Books,18224.54,Cash,Delhi,15,Failed
540,1863,2021-11-09,Groceries,Books,49380.86,UPI,Mumbai,15,Failed
541,3390,2024-03-11,Shirt,Clothing,43286.18,UPI,Surat,20,Completed
542,1485,2024-01-17,Shirt,Books,1006.08,Debit Card,Ahmedabad,5,Pending
543,4609,2023-11-11,Shirt,Electronics,10759.76,UPI,Hyderabad,20,Pending
544,6582,2024-03-24,Groceries,Groceries,1114.46,Credit Card,Pune,20,Completed
545,480,2022-09-19,Laptop,Home & Kitchen,42847.67,UPI,Delhi,0,Completed
546,3241,2022-10-31,Shirt,Books,11675.47,Credit Card,Mumbai,20,Pending
547,3743,2023-05-31,Toy,Books,26435.83,Cash,Hyderabad,15,Pending
548,5790,2023-11-28,Toy,Books,18696.43,Debit Card,Chennai,5,Failed
549,3290,2024-05-30,Toy,Clothing,43631.88,Cash,Ahmedabad,20,Completed
550,6665,2023-02-26,Laptop,Clothing,39408.91,UPI,Kolkata,15,Failed
551,2068,2024-08-18,Toy,Books,38766.64,Debit Card,Chennai,15,Failed
552,2332,2021-11-01,Shirt,Groceries,26679.76,UPI,Delhi,0,Completed
553,1117,2023-05-10,Laptop,Home & Kitchen,21321.06,Credit Card,Delhi,0,Completed
554,3880,2024-05-28,Book,Electronics,37900.45,Debit Card,Mumbai,10,Pending
555,2123,2023-12-06,Book,Electronics,36191.02,Credit Card,Hyderabad,20,Completed
556,1195,2022-10-10,Book,Home & Kitchen,42701.06,Debit Card,Pune,15,Pending
557,5743,2023-07-21,Mixer,Toys,10046.72,Debit Card,Mumbai,15,Completed
558,1754,2024-06-05,Book,Clothing,24097.62,Credit Card,Hyderabad,5,Completed
559,58,2022-11-08,Book,Home & Kitchen,442.56,Debit Card,Chennai,0,Completed
560,1849,2023-05-27,Laptop,Clothing,11848.55,UPI,Chennai,0,Completed
561,4302,2022-11-07,Shirt,Electronics,35744.03,Cash,Bangalore,0,Failed
562,5081,2023-02-19,Laptop,Electronics,30684.31,Cash,Hyderabad,5,Pending
563,6446,2022-01-04,Book,Toys,35430.2,Debit Card,Hyderabad,5,Failed
564,5318,2023-03-13,Shirt,Home & Kitchen,38823.58,Debit Card,Mumbai,20,Completed
565,485,2023-05-30,Toy,Electronics,19052.16,Debit Card,Jaipur,5,Failed
566,1599,2021-12-22,Shirt,Clothing,2447.42,Credit Card,Bangalore,15,Failed
567,4607,2023-08-03,Mixer,Groceries,17814.38,Cash,Jaipur,10,Completed
568,6911,2022-10-20,Shirt,Electronics,10374.36,Credit Card,Pune,0,Completed
569,1496,2023-08-30,Toy,Electronics,15364.79,UPI,Pune,5,Pending
570,4813,2023-09-20,Book,Groceries,11823.3,Credit Card,Bangalore,0,Failed
571,4117,2021-12-10,Toy,Electronics,538.29,Debit Card,Delhi,15,Failed
572,3701,2022-11-08,Toy,Groceries,40450.14,UPI,Mumbai,10,Completed
573,363,2024-03-20,Shirt,Groceries,35258.82,Cash,Delhi,20,Completed
574,4111,2022-07-15,Book,Toys,11324.18,Cash,Kolkata,0,Failed
575,916,2022-04-15,Mixer,Clothing,27310.3,Debit Card,Mumbai,15,Failed
576,5805,2022-11-17,Laptop,Electronics,26643.96,UPI,Ahmedabad,20,Pending
577,6650,2024-04-05,Shirt,Books,35054.62,Credit Card,Ahmedabad,10,Completed
578,732,2024-02-11,Mixer,Home & Kitchen,1670.78,Credit Card,Bangalore,15,Completed
579,6960,2024-03-27,Book,Electronics,7250.69,Cash,Chennai,15,Completed
580,2195,2022-08-20,Mixer,Electronics,34785.39,Debit Card,Ahmedabad,20,Pending
581,3521,2023-01-04,Shirt,Books,49889.55,Cash,Jaipur,0,Pending
582,6129,2024-06-03,Laptop,Electronics,14763.92,Credit Card,Kolkata,15,Pending
583,3624,2023-06-26,Book,Groceries,37709.37,Cash,Hyderabad,5,Pending
584,2911,2023-07-01,Toy,Groceries,37684.78,UPI,Mumbai,10,Pending
585,1402,2023-11-11,Mixer,Books,17971.0,Cash,Mumbai,0,Failed
586,3986,2021-12-13,Book,Electronics,10844.01,Cash,Pune,20,Pending
587,5051,2023-05-29,Book,Toys,48074.66,Debit Card,Hyderabad,10,Pending
588,470,2022-08-27,Groceries,Home & Kitchen,40817.45,Cash,Ahmedabad,5,Pending
589,1667,2021-10-31,Shirt,Toys,14159.79,Credit Card,Chennai,10,Completed
590,5710,2021-11-02,Book,Toys,20846.38,Credit Card,Surat,15,Failed
591,955,2024-04-03,Toy,Electronics,15207.55,Debit Card,Jaipur,20,Failed
592,995,2024-08-14,Book,Toys,39933.24,Cash,Kolkata,0,Failed
593,6402,2022-11-23,Shirt,Groceries,29762.69,Debit Card,Ahmedabad,5,Pending
594,5086,2022-05-18,Book,Books,21980.46,Cash,Mumbai,20,Pending
595,5851,2023-01-13,Groceries,Toys,49940.85,Cash,Hyderabad,15,Pending
596,321,2024-07-15,Groceries,Electronics,4033.7,UPI,Pune,10,Completed
597,3859,2023-08-29,Book,Clothing,31226.22,Cash,Ahmedabad,20,Failed
598,3455,2023-01-30,Book,Home & Kitchen,28601.92,Cash,Mumbai,0,Failed
599,245,2023-09-23,Book,Clothing,47014.34,Cash,Kolkata,20,Pending
600,6047,2023-11-02,Toy,Toys,29130.54,Credit Card,Bangalore,15,Pending
601,4842,2024-06-07,Mixer,Electronics,47732.85,Cash,Kolkata,5,Completed
602,1333,2021-10-15,Mixer,Home & Kitchen,40478.49,Cash,Surat,0,Completed
603,4335,2021-10-29,Groceries,Books,8396.67,Cash,Ahmedabad,20,Pending
604,3812,2023-01-10,Laptop,Clothing,5990.37,Debit Card,Delhi,10,Pending
605,671,2023-07-27,Mixer,Electronics,37301.56,Cash,Chennai,5,Failed
606,2171,2022-10-12,Laptop,Toys,30847.81,Credit Card,Ahmedabad,15,Pending
607,5679,2024-07-25,Laptop,Toys,42940.39,Cash,Mumbai,10,Completed
608,517,2024-01-29,Groceries,Clothing,32938.62,Credit Card,Bangalore,20,Pending
609,6225,2022-04-02,Groceries,Books,29165.04,Debit Card,Bangalore,15,Completed
610,2282,2022-02-03,Mixer,Clothing,34597.82,UPI,Mumbai,10,Failed
611,2281,2023-05-11,Laptop,Home & Kitchen,19840.51,Debit Card,Pune,20,Pending
612,1560,2024-06-06,Book,Groceries,13392.79,UPI,Ahmedabad,5,Failed
613,4659,2021-10-28,Toy,Clothing,9833.05,Credit Card,Ahmedabad,0,Failed
614,173,2022-06-17,Mixer,Electronics,15482.58,UPI,Pune,20,Pending
615,1698,2022-05-29,Shirt,Clothing,16913.57,Cash,Ahmedabad,5,Completed
616,4388,2024-05-06,Groceries,Books,25750.27,Cash,Hyderabad,15,Pending
617,2507,2023-03-28,Book,Clothing,25546.42,UPI,Hyderabad,0,Completed
618,4138,2023-01-03,Mixer,Clothing,17729.41,UPI,Jaipur,10,Pending
619,3809,2023-03-11,Laptop,Electronics,16138.95,UPI,Surat,0,Failed
620,2247,2022-05-17,Groceries,Toys,6590.83,Credit Card,Jaipur,15,Completed
621,5173,2023-06-30,Book,Groceries,20568.84,Credit Card,Mumbai,15,Completed
622,2626,2023-10-16,Groceries,Home & Kitchen,14970.63,Credit Card,Chennai,15,Pending
623,5635,2024-05-17,Mixer,Books,26792.45,Credit Card,Kolkata,0,Completed
624,2787,2022-11-03,Groceries,Toys,21440.07,Credit Card,Ahmedabad,20,Failed
625,1518,2022-08-02,Groceries,Toys,18452.03,UPI,Jaipur,0,Failed
626,4679,2024-09-06,Laptop,Groceries,27125.79,Debit Card,Bangalore,15,Pending
627,5546,2022-08-21,Shirt,Groceries,29303.17,Credit Card,Bangalore,15,Completed
628,4902,2022-06-22,Mixer,Home & Kitchen,12246.53,Cash,Delhi,10,Failed
629,4561,2022-08-10,Groceries,Home & Kitchen,39148.11,Cash,Kolkata,5,Completed
630,1975,2022-03-21,Groceries,Toys,15995.43,UPI,Surat,10,Pending
631,2968,2023-12-31,Toy,Clothing,3960.57,Credit Card,Chennai,10,Failed
632,1881,2023-11-22,Groceries,Home & Kitchen,7504.95,UPI,Chennai,20,Failed
633,3128,2023-02-24,Book,Toys,12459.23,UPI,Kolkata,20,Completed
